"","sp2_name","sp1_name","sp1","sp2","sp1_inc","sp2_inc","obs_cooccur","prob_cooccur","exp_cooccur","p_lt","p_gt","PhylumITS","ClassITS","OrderITS","FamilyITS","GenusITS","SpeciesITS","Phylum16S","Class16S","Order16S","Family16S","Genus16S","Species16S"
"95","ASV12280","ITS284",284,1734,6,22,0,0.044,2.4,0.03821,1,"Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Hydropisphaera","Hydropisphaera_fungicola","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Planktosalinus","uncultured bacterium"
"96","ASV12366","ITS201",201,2035,10,14,0,0.046,2.5,0.03833,1,"Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_sporotrichioides","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","[Eubacterium] coprostanoligenes group"
"97","ASV12366","ITS244",244,2035,10,14,0,0.046,2.5,0.03833,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporales","Pleosporales","Pleosporales","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","[Eubacterium] coprostanoligenes group","[Eubacterium] coprostanoligenes group"
"98","ASV12402","ITS970",970,1937,5,28,0,0.046,2.5,0.02321,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","Neosetophoma_rosigena","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Antricoccus","uncultured bacterium"
"99","ASV12402","ITS563",563,1937,5,28,0,0.046,2.5,0.02321,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Antricoccus","uncultured bacterium"
"100","ASV12427","ITS881",881,1624,5,24,0,0.04,2.2,0.04884,1,"Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria","Leptosphaeria_avenaria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","uncultured","uncultured"
"101","ASV12427","ITS636",636,1624,5,24,0,0.04,2.2,0.04884,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","uncultured","uncultured"
"102","ASV12478","ITS859",859,1385,4,35,0,0.046,2.5,0.01421,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora","unidentified","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","uncultured Clostridiales bacterium"
"103","ASV12478","ITS958",958,1385,3,35,0,0.035,1.9,0.04345,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_odintsovae","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","uncultured Clostridiales bacterium"
"104","ASV12478","ITS536",536,1385,3,35,0,0.035,1.9,0.04345,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae R-7 group","uncultured Clostridiales bacterium"
"105","ASV12479","ITS344",344,1289,15,9,0,0.045,2.5,0.043,1,"Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides"
"106","ASV12480","ITS596",596,2190,9,16,0,0.048,2.6,0.03333,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Nakazawaea","Nakazawaea_holstii","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Camelimonas","Camelimonas abortus"
"107","ASV12507","ITS865",865,1411,6,22,0,0.044,2.4,0.03821,1,"Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidiaceae","Filobasidiaceae","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Verrucomicrobium","uncultured bacterium"
"108","ASV12507","ITS540",540,1411,6,22,0,0.044,2.4,0.03821,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Verrucomicrobium","uncultured bacterium"
"109","ASV1253","ITS211",211,2016,18,8,0,0.048,2.6,0.03171,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium","Sarocladium_zeae","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium"
"110","ASV1253","ITS240",240,2016,18,8,0,0.048,2.6,0.03171,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Wickerhamomyces","Wickerhamomyces_anomalus","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium"
"111","ASV1256","ITS591",591,1517,10,14,0,0.046,2.5,0.03833,1,"Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sarocladium","Sarocladium_implicatum","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter","Arcobacter cryaerophilus"
"112","ASV12632","ITS733",733,1855,4,32,0,0.042,2.3,0.02596,1,"Ascomycota","Sordariomycetes","Sordariales","Sordariaceae","Neurospora","Neurospora_terricola","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","Lachnospiraceae"
"113","ASV12659","ITS988",988,1381,4,33,0,0.044,2.4,0.02145,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium sp. 773B2_12ER2A"
"114","ASV12697","ITS83",83,2146,25,5,0,0.041,2.3,0.04096,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_boleticola","Actinobacteria","Actinobacteria","Micrococcales","Sanguibacteraceae","Sanguibacter","uncultured bacterium"
"115","ASV12697","ITS3",3,2146,29,5,0,0.048,2.6,0.01891,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Cephaloascaceae","Cephaloascus","Cephaloascus_fragrans","Actinobacteria","Actinobacteria","Micrococcales","Sanguibacteraceae","Sanguibacter","uncultured bacterium"
"116","ASV12829","ITS540",540,1670,6,23,0,0.046,2.5,0.03126,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","uncultured bacterium"
"117","ASV12829","ITS571",571,1670,6,23,0,0.046,2.5,0.03126,1,"Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudopithomyces","Pseudopithomyces_rosae","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","uncultured bacterium"
"118","ASV12844","ITS284",284,1703,6,22,0,0.044,2.4,0.03821,1,"Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Hydropisphaera","Hydropisphaera_fungicola","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","Leucobacter"
"119","ASV12844","ITS682",682,1703,6,22,0,0.044,2.4,0.03821,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporidiobolus","Sporidiobolus_salmonicolor","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","Leucobacter"
"120","ASV12844","ITS540",540,1703,6,22,0,0.044,2.4,0.03821,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","Leucobacter"
"121","ASV12844","ITS992",992,1703,6,22,0,0.044,2.4,0.03821,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_mississippiensis","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","Leucobacter"
"122","ASV12950","ITS988",988,1196,4,31,0,0.041,2.3,0.03116,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter"
"123","ASV12950","ITS169",169,1196,4,31,0,0.041,2.3,0.03116,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter"
"124","ASV12956","ITS323",323,1494,9,16,0,0.048,2.6,0.03333,1,"Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora_fusarioides","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45","JG30-KF-CM45"
"125","ASV13001","ITS114",114,1352,2,48,0,0.032,1.7,0.01414,1,"Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_indohii","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Paenalcaligenes","Paenalcaligenes"
"126","ASV13001","ITS1083",1083,1352,2,48,0,0.032,1.7,0.01414,1,"Ascomycota","Sordariomycetes","Sordariomycetes","Sordariomycetes","Sordariomycetes","Sordariomycetes","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Paenalcaligenes","Paenalcaligenes"
"127","ASV13009","ITS563",563,1802,5,28,0,0.046,2.5,0.02321,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Spirochaetes","MVP-15","MVP-15","MVP-15","MVP-15","MVP-15"
"128","ASV1302","ITS398",398,1955,21,6,0,0.042,2.3,0.04639,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kazachstania","Kazachstania_bovina","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Fermentimonas","Fermentimonas"
"129","ASV1302","ITS115",115,1955,21,6,0,0.042,2.3,0.04639,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria_metachromatica","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Fermentimonas","Fermentimonas"
"130","ASV13049","ITS700",700,2044,10,14,0,0.046,2.5,0.03833,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria_metachromatica","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella 7","Prevotella 7"
"131","ASV13076","ITS569",569,1593,3,37,0,0.037,2,0.0311,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Cephaloascaceae","Cephaloascus","Cephaloascus_fragrans","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alishewanella","uncultured bacterium"
"132","ASV13076","ITS536",536,1593,3,37,0,0.037,2,0.0311,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alishewanella","uncultured bacterium"
"133","ASV13076","ITS737",737,1593,3,37,0,0.037,2,0.0311,1,"Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","unidentified","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alishewanella","uncultured bacterium"
"134","ASV13102","ITS881",881,1627,5,28,0,0.046,2.5,0.02321,1,"Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria","Leptosphaeria_avenaria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium"
"135","ASV13107","ITS904",904,1966,5,26,0,0.043,2.4,0.03414,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Millerozyma","Millerozyma_farinosa","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","DNF00809","uncultured actinobacterium"
"136","ASV13170","ITS323",323,2076,9,16,0,0.048,2.6,0.03333,1,"Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora_fusarioides","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus 1","uncultured bacterium"
"137","ASV13320","ITS760",760,1436,6,21,0,0.042,2.3,0.04639,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_diobovata","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium"
"138","ASV13320","ITS284",284,1436,6,21,0,0.042,2.3,0.04639,1,"Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Hydropisphaera","Hydropisphaera_fungicola","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium"
"139","ASV13320","ITS675",675,1436,6,21,0,0.042,2.3,0.04639,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Nakazawaea","Nakazawaea_ishiwadae","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium"
"140","ASV13322","ITS100",100,2261,14,10,0,0.046,2.5,0.03833,1,"Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","Ophiostoma","Ophiostoma_denticiliatum","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus"
"141","ASV13322","ITS238",238,2261,14,10,0,0.046,2.5,0.03833,1,"Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium","unidentified","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus"
"142","ASV13382","ITS909",909,1223,2,43,0,0.028,1.6,0.04444,1,"Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum_truncatum","Firmicutes","Clostridia","Clostridiales","Family XI","Helcococcus","uncultured bacterium"
"143","ASV13385","ITS579",579,1927,9,16,0,0.048,2.6,0.03333,1,"Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium","Cystobasidium_pallidum","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema 2","uncultured rumen bacterium"
"144","ASV13397","ITS563",563,1312,5,28,0,0.046,2.5,0.02321,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella","uncultured bacterium"
"145","ASV13411","ITS263",263,1526,3,38,0,0.038,2.1,0.02592,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","Lachnospiraceae"
"146","ASV13423","ITS563",563,1376,5,29,0,0.048,2.6,0.01891,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Actinobacteria","Actinobacteria","Micrococcales","Micrococcales Incertae Sedis","Timonella","Timonella"
"147","ASV13423","ITS169",169,1376,4,29,0,0.038,2.1,0.04383,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Actinobacteria","Actinobacteria","Micrococcales","Micrococcales Incertae Sedis","Timonella","Timonella"
"148","ASV13499","ITS975",975,2027,7,20,0,0.046,2.5,0.03314,1,"Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella","unidentified","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas"
"149","ASV13506","ITS636",636,1988,5,24,0,0.04,2.2,0.04884,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","Lachnospiraceae"
"150","ASV13506","ITS682",682,1988,6,24,0,0.048,2.6,0.0254,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporidiobolus","Sporidiobolus_salmonicolor","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","Lachnospiraceae"
"151","ASV13519","ITS74",74,2285,36,3,0,0.036,2,0.03694,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kazachstania","Kazachstania_humilis","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"152","ASV13578","ITS563",563,1842,5,25,0,0.041,2.3,0.04096,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae","Rhodobacteraceae"
"153","ASV13580","ITS323",323,2204,9,16,0,0.048,2.6,0.03333,1,"Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora_fusarioides","Actinobacteria","Actinobacteria","Micrococcales","Micrococcales Incertae Sedis","Timonella","Timonella senegalensis JC301"
"154","ASV13590","ITS323",323,1579,9,16,0,0.048,2.6,0.03333,1,"Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora_fusarioides","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderiaceae","Burkholderiaceae"
"155","ASV13591","ITS988",988,1231,4,32,0,0.042,2.3,0.02596,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pichinotyi"
"156","ASV13593","ITS1013",1013,1564,5,24,0,0.04,2.2,0.04884,1,"Basidiomycota","Agaricomycetes","Cantharellales","Cantharellales_fam_Incertae_sedis","Sistotrema","Sistotrema_brinkmannii","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Comamonas","Comamonas"
"157","ASV13593","ITS603",603,1564,5,24,0,0.04,2.2,0.04884,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris","Bipolaris_sorokiniana","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Comamonas","Comamonas"
"158","ASV1360","ITS563",563,1632,5,26,0,0.043,2.4,0.03414,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacteriaceae","Sphingobacteriaceae"
"159","ASV13607","ITS1040",1040,1215,2,50,0,0.033,1.8,0.00673,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","Cyberlindnera_culbertsonii","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","uncultured","Sphingobacterium jejuense"
"160","ASV13641","ITS563",563,2026,5,25,0,0.041,2.3,0.04096,1,"Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula","Rhodotorula_kratochvilovae","Actinobacteria","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium"
"161","ASV13671","ITS683",683,1319,3,41,0,0.041,2.2,0.01387,1,"Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Iodophanus","Iodophanus_testaceus","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45","JG30-KF-CM45"
"162","ASV13707","ITS832",832,1145,3,36,0,0.036,2,0.03694,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Pichia","Pichia_myanmarensis","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma bovis"
"163","ASV13799","ITS839",839,1251,2,43,0,0.028,1.6,0.04444,1,"Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","unidentified","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella 9","Prevotella 9"
"164","ASV13822","ITS536",536,1643,3,42,0,0.042,2.3,0.0109,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidales RF16 group","uncultured rumen bacterium","uncultured rumen bacterium"
"165","ASV13896","ITS579",579,1982,9,15,0,0.045,2.5,0.043,1,"Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium","Cystobasidium_pallidum","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Weeksella","uncultured bacterium"
"166","ASV13950","ITS536",536,1719,3,37,0,0.037,2,0.0311,1,"Fungi","Fungi","Fungi","Fungi","Fungi","Fungi","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerosporobacter","uncultured bacterium"
"167","ASV14012","ITS15",15,2178,13,11,0,0.047,2.6,0.03577,1,"Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Exserohilum","Exserohilum_turcicum","Cyanobacteria","Sericytochromatia","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis","Hyaloperonospora arabidopsidis"
"168","ASV14048","ITS74",74,1136,36,4,0,0.048,2.6,0.01136,1,"Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kazachstania","Kazachstania_humilis","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxellaceae","Moraxellaceae"
